customer_id,customer_name,gender,age,city,state,signup_date,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment,Purchase_Status
C5322,Aditi Mishra,Other,39,Madurai,Tamil Nadu,2025-03-13,404,3,94998.60999999999,1,2,2,122,5,Hibernating,Purchased
C5323,Isha Bansal,Female,52,Surat,Gujarat,2023-02-01,4,11,348658.34,5,4,4,544,13,Champions,Purchased
C5324,Neha Malhotra,Female,60,Agra,Uttar Pradesh,2023-07-25,181,1,16974.92,2,1,1,211,4,Hibernating,Purchased
C5325,Akash Malhotra,Male,63,Pune,Maharashtra,2025-09-28,48,7,158551.80000000002,4,3,3,433,10,Loyal Customers,Purchased
C5326,Sneha Yadav,Female,41,Madurai,Tamil Nadu,2023-08-10,115,4,18469.77,2,2,1,221,5,Hibernating,Purchased
C5327,Simran Patel,Female,61,Kanpur,Uttar Pradesh,2023-03-03,156,4,76387.44,2,2,2,222,6,Hibernating,Purchased
C5328,Shivam Gupta,Male,39,Durgapur,West Bengal,2024-02-24,156,4,43168.89,2,2,1,221,5,Hibernating,Purchased
C5329,Komal Verma,Female,40,Gurugram,Haryana,2023-11-06,65,4,34019.98,3,2,1,321,6,Potential Loyalists,Purchased
C5330,Sanjay Singh,Female,28,Gwalior,Madhya Pradesh,2023-06-29,10,18,320345.05,5,5,4,554,14,Champions,Purchased
C5331,Aditi Kumar,Male,48,Noida,Uttar Pradesh,2024-05-11,217,6,279334.13,2,3,4,234,9,At Risk,Purchased
C5332,Komal Verma,Female,32,Bhopal,Madhya Pradesh,2025-09-12,56,2,25140.670000000002,4,1,1,411,6,New Customers,Purchased
C5333,Simran Mehta,Male,41,Kanpur,Uttar Pradesh,2023-09-05,115,3,36066.42,2,2,1,221,5,Hibernating,Purchased
C5334,Amit Jain,Female,62,Mangaluru,Karnataka,2025-12-10,10,16,546990.7,5,5,5,555,15,Champions,Purchased
C5335,Priya Yadav,Female,44,Faridabad,Haryana,2024-12-27,,,,,,,,,No Purchase,No Purchase
C5336,Sameer Srivastava,Male,32,Lucknow,Uttar Pradesh,2024-02-23,175,4,137162.96000000002,2,2,3,223,7,At Risk,Purchased
C5337,Simran Shah,Female,50,Agra,Uttar Pradesh,2025-01-13,79,6,214176.33,3,3,3,333,9,Loyal Customers,Purchased
C5338,Simran Tiwari,Male,53,Agra,Uttar Pradesh,2024-01-17,54,12,397004.15,4,5,4,454,13,Champions,Purchased
C5339,Amit Joshi,Male,47,Coimbatore,Tamil Nadu,2023-08-20,7,15,312074.64,5,5,4,554,14,Champions,Purchased
C5340,Varun Sharma,Female,20,Hyderabad,Telangana,2023-09-14,62,6,274980.11,3,3,4,334,10,Loyal Customers,Purchased
C5341,Sameer Tiwari,Male,28,Lucknow,Uttar Pradesh,2023-01-10,24,8,85153.18,5,4,2,542,11,At Risk,Purchased
C5342,Karan Srivastava,Male,24,Agra,Uttar Pradesh,2024-12-11,505,1,7240.57,1,1,1,111,3,Hibernating,Purchased
C5343,Komal Joshi,Male,63,Surat,Gujarat,2023-03-23,271,5,127029.35999999999,1,3,2,132,6,At Risk,Purchased
C5344,Sanjay Shah,Female,32,Nashik,Maharashtra,2023-08-06,223,2,135845.24,2,1,3,213,6,At Risk,Purchased
C5345,Nikhil Patel,Female,40,Kolkata,West Bengal,2023-01-01,128,14,482543.05,2,5,5,255,12,Can't Lose Them,Purchased
C5346,Rahul Patel,Male,61,Gwalior,Madhya Pradesh,2023-03-13,66,12,497872.1,3,5,5,355,13,Loyal Customers,Purchased
C5347,Yash Bansal,Male,65,Kolkata,West Bengal,2025-09-18,347,2,31383.099999999995,1,1,1,111,3,Hibernating,Purchased
C5348,Meera Shah,Male,28,Faridabad,Haryana,2023-01-27,,,,,,,,,No Purchase,No Purchase
C5349,Divya Gupta,Male,59,Salem,Tamil Nadu,2024-11-11,399,2,418797.47,1,1,4,114,6,At Risk,Purchased
C5350,Mohit Singh,Male,52,Hyderabad,Telangana,2023-12-25,8,14,354798.82999999996,5,5,4,554,14,Champions,Purchased
C5351,Ankit Kumar,Female,47,Mumbai,Maharashtra,2023-06-01,265,1,3736.7999999999997,1,1,1,111,3,Hibernating,Purchased
C5352,Meera Yadav,Female,26,Noida,Uttar Pradesh,2023-11-25,44,26,592689.64,4,5,5,455,14,Champions,Purchased
C5353,Divya Agarwal,Male,51,Jodhpur,Rajasthan,2023-04-12,42,1,6078.95,4,1,1,411,6,New Customers,Purchased
C5354,Sneha Srivastava,Female,47,Noida,Uttar Pradesh,2023-12-09,410,1,2122.92,1,1,1,111,3,Hibernating,Purchased
C5355,Deepak Verma,Female,39,Panipat,Haryana,2025-06-14,562,2,107856.01,1,1,2,112,4,Hibernating,Purchased
C5356,Pooja Mishra,Male,46,Kota,Rajasthan,2024-11-10,45,8,265923.87,4,4,4,444,12,Champions,Purchased
C5357,Vikas Verma,Male,28,Muzaffarpur,Bihar,2025-06-07,53,4,32207.09,4,2,1,421,7,New Customers,Purchased
C5358,Nikhil Shah,Female,47,Delhi,Delhi,2025-02-01,10,15,389455.42,5,5,4,554,14,Champions,Purchased
C5359,Neha Joshi,Male,25,Madurai,Tamil Nadu,2025-10-12,89,6,94122.14,3,3,2,332,8,Potential Loyalists,Purchased
C5360,Vikas Shah,Female,31,Kolkata,West Bengal,2023-04-29,9,13,527829.7,5,5,5,555,15,Champions,Purchased
C5361,Pooja Chauhan,Female,41,Nagpur,Maharashtra,2023-06-24,212,3,22648.11,2,2,1,221,5,Hibernating,Purchased
C5362,Aditya Chauhan,Female,25,Coimbatore,Tamil Nadu,2024-03-26,144,1,2069.65,2,1,1,211,4,Hibernating,Purchased
C5363,Aarav Saxena,Male,61,Kota,Rajasthan,2024-07-25,,,,,,,,,No Purchase,No Purchase
C5364,Simran Saxena,Male,60,Gaya,Bihar,2025-05-08,19,19,553182.91,5,5,5,555,15,Champions,Purchased
C5365,Suresh Agarwal,Female,40,Siliguri,West Bengal,2023-05-14,453,3,185356.63999999998,1,2,3,123,6,At Risk,Purchased
C5366,Suresh Mehta,Male,45,Varanasi,Uttar Pradesh,2023-05-02,24,6,273936.66000000003,5,3,4,534,12,Loyal Customers,Purchased
C5367,Yash Agarwal,Male,31,Mysuru,Karnataka,2025-05-21,702,1,935.91,1,1,1,111,3,Hibernating,Purchased
C5368,Suresh Bansal,Female,28,Surat,Gujarat,2024-08-24,628,1,12283.86,1,1,1,111,3,Hibernating,Purchased
C5369,Yash Gupta,Male,64,Lucknow,Uttar Pradesh,2024-03-27,,,,,,,,,No Purchase,No Purchase
C5370,Ankit Verma,Female,37,Bengaluru,Karnataka,2023-09-01,349,1,15962.239999999998,1,1,1,111,3,Hibernating,Purchased
C5371,Komal Sharma,Female,63,Mumbai,Maharashtra,2025-01-31,36,14,558779.3899999999,4,5,5,455,14,Champions,Purchased
C5372,Divya Joshi,Female,21,Kanpur,Uttar Pradesh,2025-05-28,100,3,190671.32,3,2,3,323,8,Potential Loyalists,Purchased
C5373,Riya Malhotra,Male,23,Salem,Tamil Nadu,2023-02-03,373,3,23754.14,1,2,1,121,4,Hibernating,Purchased
C5374,Nikhil Sharma,Female,40,Pune,Maharashtra,2023-03-01,18,27,447126.43,5,5,5,555,15,Champions,Purchased
C5375,Sameer Shah,Female,55,Vadodara,Gujarat,2025-05-01,95,4,63586.67,3,2,2,322,7,Potential Loyalists,Purchased
C5376,Rahul Agarwal,Male,38,Pune,Maharashtra,2025-08-25,,,,,,,,,No Purchase,No Purchase
C5377,Simran Bansal,Female,58,Kolkata,West Bengal,2023-09-09,,,,,,,,,No Purchase,No Purchase
C5378,Deepak Sharma,Male,24,Mumbai,Maharashtra,2025-02-11,106,11,281833.97000000003,3,4,4,344,11,Loyal Customers,Purchased
C5379,Deepak Sharma,Male,59,Faridabad,Haryana,2025-07-11,,,,,,,,,No Purchase,No Purchase
C5380,Sneha Joshi,Female,39,Varanasi,Uttar Pradesh,2023-05-04,,,,,,,,,No Purchase,No Purchase
C5381,Pooja Mehta,Male,31,Coimbatore,Tamil Nadu,2023-07-23,24,38,1167943.96,5,5,5,555,15,Champions,Purchased
C5382,Vivek Saxena,Male,48,Delhi,Delhi,2023-05-23,140,12,338411.26,2,5,4,254,11,Can't Lose Them,Purchased
C5383,Nisha Mehta,Female,55,Nagpur,Maharashtra,2025-05-15,275,4,145311.8,1,2,3,123,6,At Risk,Purchased
C5384,Sakshi Tiwari,Male,62,Mysuru,Karnataka,2025-04-24,28,18,976044.9500000001,4,5,5,455,14,Champions,Purchased
C5385,Varun Mishra,Female,22,Panipat,Haryana,2023-05-27,83,22,510311.24,3,5,5,355,13,Loyal Customers,Purchased
C5386,Simran Agarwal,Male,51,Bhopal,Madhya Pradesh,2023-07-10,18,15,659075.63,5,5,5,555,15,Champions,Purchased
C5387,Varun Chauhan,Female,33,New Delhi,Delhi,2024-12-27,78,5,48373.17,3,3,1,331,7,Potential Loyalists,Purchased
C5388,Vivek Kumar,Female,42,Agra,Uttar Pradesh,2025-09-09,390,4,40727.28,1,2,1,121,4,Hibernating,Purchased
C5389,Divya Bansal,Male,40,Siliguri,West Bengal,2025-05-03,25,10,300496.07,4,4,4,444,12,Champions,Purchased
C5390,Ananya Sharma,Female,54,Rajkot,Gujarat,2023-07-03,37,5,18623.920000000002,4,3,1,431,8,Potential Loyalists,Purchased
C5391,Karan Patel,Male,37,Pune,Maharashtra,2024-02-27,7,11,399525.39,5,4,4,544,13,Champions,Purchased
C5392,Arjun Gupta,Male,31,Durgapur,West Bengal,2023-03-14,69,4,220557.83,3,2,3,323,8,Potential Loyalists,Purchased
C5393,Meera Mehta,Male,41,Madurai,Tamil Nadu,2023-09-25,5,8,249073.25,5,4,4,544,13,Champions,Purchased
C5394,Riya Bansal,Male,50,Jaipur,Rajasthan,2024-09-08,280,5,466346.15,1,3,5,135,9,At Risk,Purchased
C5395,Aditya Sharma,Male,58,New Delhi,Delhi,2024-01-13,11,9,289223.0,5,4,4,544,13,Champions,Purchased
C5396,Shreya Gupta,Female,18,Hubballi,Karnataka,2024-10-26,309,2,267034.3,1,1,4,114,6,At Risk,Purchased
C5397,Mohit Mishra,Female,45,Pune,Maharashtra,2023-11-21,177,2,54892.07,2,1,2,212,5,Hibernating,Purchased
C5398,Sneha Yadav,Other,21,Durgapur,West Bengal,2024-09-09,113,4,55200.44,3,2,2,322,7,Potential Loyalists,Purchased
C5399,Simran Agarwal,Female,47,Prayagraj,Uttar Pradesh,2024-11-24,152,13,558305.59,2,5,5,255,12,Can't Lose Them,Purchased
C5400,Vivek Chauhan,Male,47,Durgapur,West Bengal,2023-08-02,105,10,617515.58,3,4,5,345,12,Loyal Customers,Purchased
C5401,Rahul Kumar,Male,59,Hyderabad,Telangana,2023-02-18,538,1,148.94,1,1,1,111,3,Hibernating,Purchased
C5402,Sneha Jain,Male,27,Siliguri,West Bengal,2024-01-06,34,14,417858.92,4,5,4,454,13,Champions,Purchased
C5403,Meera Patel,Female,56,Kanpur,Uttar Pradesh,2023-02-15,65,10,537537.9400000001,3,4,5,345,12,Loyal Customers,Purchased
C5404,Kavya Yadav,Female,51,Nagpur,Maharashtra,2023-06-24,16,11,276187.01,5,4,4,544,13,Champions,Purchased
C5405,Aditya Yadav,Male,49,Hubballi,Karnataka,2023-11-12,71,14,562213.25,3,5,5,355,13,Loyal Customers,Purchased
C5406,Pooja Kapoor,Male,48,Ahmedabad,Gujarat,2024-01-06,432,1,41804.26,1,1,1,111,3,Hibernating,Purchased
C5407,Divya Joshi,Male,44,Bhopal,Madhya Pradesh,2023-10-31,25,15,616803.23,4,5,5,455,14,Champions,Purchased
C5408,Simran Saxena,Female,21,Delhi,Delhi,2023-02-28,319,1,15934.79,1,1,1,111,3,Hibernating,Purchased
C5409,Aditi Jain,Male,57,Panipat,Haryana,2023-07-13,78,6,502033.94999999995,3,3,5,335,11,Loyal Customers,Purchased
C5410,Aarav Joshi,Female,36,Nashik,Maharashtra,2025-08-24,106,2,141191.87,3,1,3,313,7,Potential Loyalists,Purchased
C5411,Meera Srivastava,Male,23,Delhi,Delhi,2025-02-23,15,21,823333.98,5,5,5,555,15,Champions,Purchased
C5412,Deepak Srivastava,Male,47,Kanpur,Uttar Pradesh,2024-05-01,,,,,,,,,No Purchase,No Purchase
C5413,Meera Tiwari,Male,63,Siliguri,West Bengal,2023-01-27,20,15,532265.4500000001,5,5,5,555,15,Champions,Purchased
C5414,Deepak Yadav,Female,52,Agra,Uttar Pradesh,2024-01-28,16,18,1031321.6699999999,5,5,5,555,15,Champions,Purchased
C5415,Mohit Chauhan,Female,29,Mumbai,Maharashtra,2025-10-09,,,,,,,,,No Purchase,No Purchase
C5416,Suresh Saxena,Male,57,Kolkata,West Bengal,2025-06-05,447,1,33986.29,1,1,1,111,3,Hibernating,Purchased
C5417,Rohit Bansal,Male,58,Salem,Tamil Nadu,2025-04-09,389,2,35414.02,1,1,1,111,3,Hibernating,Purchased
C5418,Sanjay Malhotra,Male,33,Lucknow,Uttar Pradesh,2023-09-30,36,8,219892.32,4,4,3,443,11,Loyal Customers,Purchased
C5419,Yash Chauhan,Male,43,Kanpur,Uttar Pradesh,2024-03-17,125,17,313384.68,2,5,4,254,11,Can't Lose Them,Purchased
C5420,Sakshi Jain,Male,58,Madurai,Tamil Nadu,2023-02-01,511,1,440.96,1,1,1,111,3,Hibernating,Purchased
C5421,Shivam Kapoor,Male,25,Delhi,Delhi,2025-07-29,725,1,40416.54,1,1,1,111,3,Hibernating,Purchased
C5422,Aditya Malhotra,Female,35,Nashik,Maharashtra,2023-05-04,111,13,863683.29,3,5,5,355,13,Loyal Customers,Purchased
C5423,Tanya Kapoor,Female,39,Rajkot,Gujarat,2024-11-07,71,7,384961.23,3,3,4,334,10,Loyal Customers,Purchased
C5424,Tanya Bansal,Female,18,Thane,Maharashtra,2023-11-05,,,,,,,,,No Purchase,No Purchase
C5425,Simran Gupta,Female,26,Rajkot,Gujarat,2024-09-16,161,6,371769.89999999997,2,3,4,234,9,At Risk,Purchased
C5426,Aditya Mishra,Other,47,Delhi,Delhi,2025-06-24,86,9,158128.1,3,4,3,343,10,Loyal Customers,Purchased
C5427,Vikas Agarwal,Female,30,Aurangabad,Maharashtra,2023-12-09,293,1,2775.62,1,1,1,111,3,Hibernating,Purchased
C5428,Pooja Kapoor,Male,29,Varanasi,Uttar Pradesh,2023-01-19,494,1,92735.81,1,1,2,112,4,Hibernating,Purchased
C5429,Riya Kapoor,Male,32,Nashik,Maharashtra,2024-12-27,7,15,415954.73,5,5,4,554,14,Champions,Purchased
C5430,Amit Saxena,Male,23,Prayagraj,Uttar Pradesh,2024-08-05,241,1,11957.04,1,1,1,111,3,Hibernating,Purchased
C5431,Nikhil Bansal,Female,48,Delhi,Delhi,2023-06-02,167,1,59074.340000000004,2,1,2,212,5,Hibernating,Purchased
C5432,Kavya Mehta,Male,30,Indore,Madhya Pradesh,2023-02-23,59,6,189405.86000000002,3,3,3,333,9,Loyal Customers,Purchased
C5433,Sakshi Kumar,Male,49,Warangal,Telangana,2024-07-28,34,4,48038.97,4,2,1,421,7,New Customers,Purchased
C5434,Pooja Joshi,Female,57,Delhi,Delhi,2024-11-02,95,6,20714.34,3,3,1,331,7,Potential Loyalists,Purchased
C5435,Yash Srivastava,Female,40,Rajkot,Gujarat,2023-05-08,12,8,297735.97,5,4,4,544,13,Champions,Purchased
C5436,Neha Joshi,Female,61,Vadodara,Gujarat,2024-10-18,17,8,177839.76,5,4,3,543,12,Loyal Customers,Purchased
C5437,Ayush Srivastava,Female,27,Warangal,Telangana,2024-05-02,,,,,,,,,No Purchase,No Purchase
C5438,Ankit Chauhan,Female,64,Pune,Maharashtra,2023-05-31,67,21,863798.49,3,5,5,355,13,Loyal Customers,Purchased
C5439,Priya Agarwal,Female,33,New Delhi,Delhi,2024-11-05,104,10,369391.32999999996,3,4,4,344,11,Loyal Customers,Purchased
C5440,Varun Kapoor,Male,32,New Delhi,Delhi,2024-12-07,,,,,,,,,No Purchase,No Purchase
C5441,Divya Shah,Female,65,Lucknow,Uttar Pradesh,2023-06-20,51,5,113010.09999999999,4,3,2,432,9,Potential Loyalists,Purchased
C5442,Sanjay Patel,Female,39,New Delhi,Delhi,2025-01-07,82,11,447248.02999999997,3,4,5,345,12,Loyal Customers,Purchased
C5443,Mohit Verma,Male,53,Faridabad,Haryana,2023-09-01,14,8,170508.50999999998,5,4,3,543,12,Loyal Customers,Purchased
C5444,Nikhil Verma,Female,56,Indore,Madhya Pradesh,2024-10-15,61,8,505103.18,3,4,5,345,12,Loyal Customers,Purchased
C5445,Manish Gupta,Female,39,Lucknow,Uttar Pradesh,2025-06-09,63,4,133630.13999999998,3,2,3,323,8,Potential Loyalists,Purchased
C5446,Neha Joshi,Female,33,Mangaluru,Karnataka,2023-10-08,566,1,10060.16,1,1,1,111,3,Hibernating,Purchased
C5447,Neha Kumar,Female,41,Delhi,Delhi,2024-01-06,12,11,286820.85,5,4,4,544,13,Champions,Purchased
C5448,Vivek Jain,Male,36,Chennai,Tamil Nadu,2023-04-15,363,3,158560.53,1,2,3,123,6,At Risk,Purchased
C5449,Sakshi Shah,Male,37,Madurai,Tamil Nadu,2025-11-27,181,2,113589.57999999999,2,1,2,212,5,Hibernating,Purchased
C5450,Rahul Jain,Male,29,Varanasi,Uttar Pradesh,2023-12-29,397,4,75480.55,1,2,2,122,5,Hibernating,Purchased
C5451,Varun Srivastava,Female,61,Panipat,Haryana,2025-05-28,128,11,326260.22,2,4,4,244,10,Can't Lose Them,Purchased
C5452,Rakesh Jain,Female,45,Patna,Bihar,2025-10-20,44,2,49551.369999999995,4,1,1,411,6,New Customers,Purchased
C5453,Meera Singh,Other,56,Udaipur,Rajasthan,2024-06-04,273,1,369.68,1,1,1,111,3,Hibernating,Purchased
C5454,Nisha Chauhan,Female,49,Jaipur,Rajasthan,2025-01-29,277,15,457682.57999999996,1,5,5,155,11,Can't Lose Them,Purchased
C5455,Karan Saxena,Female,34,Chennai,Tamil Nadu,2024-06-01,79,6,204040.52000000002,3,3,3,333,9,Loyal Customers,Purchased
C5456,Varun Malhotra,Male,33,New Delhi,Delhi,2024-09-22,45,24,381213.52999999997,4,5,4,454,13,Champions,Purchased
C5457,Rohit Bansal,Male,65,Prayagraj,Uttar Pradesh,2023-10-01,259,3,28270.59,1,2,1,121,4,Hibernating,Purchased
C5458,Amit Kumar,Male,19,Ahmedabad,Gujarat,2025-07-09,,,,,,,,,No Purchase,No Purchase
C5459,Deepak Bansal,Female,32,Prayagraj,Uttar Pradesh,2023-05-15,131,2,98249.02,2,1,2,212,5,Hibernating,Purchased
C5460,Nisha Verma,Male,53,Warangal,Telangana,2024-12-23,41,11,384285.98,4,4,4,444,12,Champions,Purchased
C5461,Aditi Patel,Female,44,Hubballi,Karnataka,2025-10-04,504,2,91489.74,1,1,2,112,4,Hibernating,Purchased
C5462,Neha Gupta,Female,47,Mysuru,Karnataka,2025-06-07,393,7,218289.75,1,3,3,133,7,At Risk,Purchased
C5463,Aarav Bansal,Male,19,New Delhi,Delhi,2025-04-10,320,1,56323.56,1,1,2,112,4,Hibernating,Purchased
C5464,Vikas Verma,Female,28,Patna,Bihar,2024-12-20,70,7,171891.43,3,3,3,333,9,Loyal Customers,Purchased
C5465,Priya Yadav,Female,46,Thane,Maharashtra,2025-11-01,,,,,,,,,No Purchase,No Purchase
C5466,Nikhil Kumar,Female,33,Lucknow,Uttar Pradesh,2025-08-04,27,19,966177.03,4,5,5,455,14,Champions,Purchased
C5467,Komal Kapoor,Male,40,Nashik,Maharashtra,2023-10-29,20,13,352482.85,5,5,4,554,14,Champions,Purchased
C5468,Rakesh Yadav,Male,63,Jodhpur,Rajasthan,2024-11-14,200,1,111478.04,2,1,2,212,5,Hibernating,Purchased
C5469,Ankit Shah,Male,48,Muzaffarpur,Bihar,2024-04-14,25,4,69226.0,4,2,2,422,8,New Customers,Purchased
C5470,Deepak Mishra,Female,48,Nashik,Maharashtra,2023-10-18,114,6,75334.94,3,3,2,332,8,Potential Loyalists,Purchased
C5471,Vivek Bansal,Female,27,Bhopal,Madhya Pradesh,2025-06-14,304,5,165608.18,1,3,3,133,7,At Risk,Purchased
C5472,Sneha Verma,Female,46,Thane,Maharashtra,2023-02-15,102,4,53808.42999999999,3,2,2,322,7,Potential Loyalists,Purchased
C5473,Sanjay Tiwari,Female,64,Kota,Rajasthan,2023-05-21,98,17,588847.74,3,5,5,355,13,Loyal Customers,Purchased
C5474,Aditi Mishra,Male,48,Kanpur,Uttar Pradesh,2023-04-26,81,13,313864.85,3,5,4,354,12,Loyal Customers,Purchased
C5475,Amit Kumar,Other,55,Madurai,Tamil Nadu,2023-08-10,20,15,400919.12,5,5,4,554,14,Champions,Purchased
C5476,Aditya Verma,Male,63,Udaipur,Rajasthan,2024-07-15,,,,,,,,,No Purchase,No Purchase
C5477,Deepak Singh,Male,61,Salem,Tamil Nadu,2025-10-28,17,20,690659.61,5,5,5,555,15,Champions,Purchased
C5478,Aditya Patel,Female,34,Nagpur,Maharashtra,2025-11-30,31,16,247651.04,4,5,4,454,13,Champions,Purchased
C5479,Vikas Yadav,Female,32,Hyderabad,Telangana,2025-09-12,126,6,325080.86000000004,2,3,4,234,9,At Risk,Purchased
C5480,Sanjay Srivastava,Female,31,Muzaffarpur,Bihar,2025-04-11,99,6,147269.3,3,3,3,333,9,Loyal Customers,Purchased
C5481,Shivam Shah,Female,54,Hubballi,Karnataka,2024-05-18,27,9,249017.87999999998,4,4,4,444,12,Champions,Purchased
C5482,Divya Verma,Male,36,Vadodara,Gujarat,2025-04-29,,,,,,,,,No Purchase,No Purchase
C5483,Sakshi Patel,Male,57,Hyderabad,Telangana,2023-10-21,32,10,117348.82,4,4,2,442,10,At Risk,Purchased
C5484,Aditi Gupta,Male,56,Pune,Maharashtra,2024-12-27,73,10,102192.59,3,4,2,342,9,At Risk,Purchased
C5485,Nisha Gupta,Female,49,Faridabad,Haryana,2023-01-10,19,2,348639.53,5,1,4,514,10,New Customers,Purchased
C5486,Rohit Mishra,Male,23,Thane,Maharashtra,2025-09-16,70,2,22321.420000000002,3,1,1,311,5,Potential Loyalists,Purchased
C5487,Kavya Kumar,Male,52,Durgapur,West Bengal,2025-11-29,7,13,520386.26,5,5,5,555,15,Champions,Purchased
C5488,Rahul Gupta,Male,27,Prayagraj,Uttar Pradesh,2025-03-16,1,33,1618760.48,5,5,5,555,15,Champions,Purchased
C5489,Sanjay Tiwari,Female,44,Mumbai,Maharashtra,2023-07-11,77,6,300390.36,3,3,4,334,10,Loyal Customers,Purchased
C5490,Rakesh Malhotra,Female,28,Coimbatore,Tamil Nadu,2023-10-10,62,11,550499.32,3,4,5,345,12,Loyal Customers,Purchased
C5491,Vivek Tiwari,Male,20,Madurai,Tamil Nadu,2025-03-21,139,2,43079.05,2,1,1,211,4,Hibernating,Purchased
C5492,Shreya Yadav,Male,48,Panipat,Haryana,2024-06-30,78,3,38262.649999999994,3,2,1,321,6,Potential Loyalists,Purchased
C5493,Rahul Srivastava,Female,39,Patna,Bihar,2024-08-22,73,8,276985.14,3,4,4,344,11,Loyal Customers,Purchased
C5494,Shivam Agarwal,Female,48,Ghaziabad,Uttar Pradesh,2024-03-18,26,27,1074320.61,4,5,5,455,14,Champions,Purchased
C5495,Ayush Kumar,Male,41,Mumbai,Maharashtra,2025-07-04,176,7,133929.18,2,3,3,233,8,At Risk,Purchased
C5496,Neha Saxena,Male,35,New Delhi,Delhi,2023-07-01,17,5,293170.13,5,3,4,534,12,Loyal Customers,Purchased
C5497,Rohit Singh,Female,18,Hubballi,Karnataka,2024-04-28,253,2,40871.58,1,1,1,111,3,Hibernating,Purchased
C5498,Rakesh Jain,Female,31,Salem,Tamil Nadu,2023-09-01,21,3,234343.82,5,2,3,523,10,New Customers,Purchased
C5499,Neha Saxena,Male,60,Panipat,Haryana,2025-01-27,99,15,354945.18,3,5,4,354,12,Loyal Customers,Purchased
C5500,Neha Joshi,Female,54,Siliguri,West Bengal,2023-11-09,39,14,347167.68,4,5,4,454,13,Champions,Purchased
C5501,Rakesh Shah,Female,40,Varanasi,Uttar Pradesh,2023-11-24,24,3,2109.35,5,2,1,521,8,New Customers,Purchased
C5502,Sameer Agarwal,Male,19,Mangaluru,Karnataka,2023-07-10,179,8,322724.69,2,4,4,244,10,Can't Lose Them,Purchased
C5503,Simran Singh,Male,65,Vadodara,Gujarat,2025-08-03,580,2,31061.34,1,1,1,111,3,Hibernating,Purchased
C5504,Kavya Chauhan,Female,53,Mangaluru,Karnataka,2023-08-26,219,4,283244.32,2,2,4,224,8,At Risk,Purchased
C5505,Priya Gupta,Female,19,Kanpur,Uttar Pradesh,2025-08-09,119,1,90348.03,2,1,2,212,5,Hibernating,Purchased
C5506,Nikhil Yadav,Male,28,Hubballi,Karnataka,2025-09-30,,,,,,,,,No Purchase,No Purchase
C5507,Riya Verma,Female,26,Mysuru,Karnataka,2025-11-21,566,1,2360.61,1,1,1,111,3,Hibernating,Purchased
C5508,Neha Tiwari,Male,61,Nashik,Maharashtra,2024-01-11,31,18,455078.64,4,5,5,455,14,Champions,Purchased
C5509,Amit Bansal,Female,63,Durgapur,West Bengal,2024-12-18,92,10,246451.96,3,4,4,344,11,Loyal Customers,Purchased
C5510,Amit Patel,Male,37,Delhi,Delhi,2025-06-25,52,7,78248.4,4,3,2,432,9,Potential Loyalists,Purchased
C5511,Shivam Chauhan,Male,26,Vadodara,Gujarat,2023-03-27,106,1,32120.559999999998,3,1,1,311,5,Potential Loyalists,Purchased
C5512,Karan Singh,Male,48,Chennai,Tamil Nadu,2023-03-12,30,2,93299.44,4,1,2,412,7,New Customers,Purchased
C5513,Varun Srivastava,Female,31,Gurugram,Haryana,2023-08-15,33,8,121168.0,4,4,2,442,10,At Risk,Purchased
C5514,Rohit Singh,Female,23,Agra,Uttar Pradesh,2025-12-11,23,14,383046.33999999997,5,5,4,554,14,Champions,Purchased
C5515,Rahul Agarwal,Female,30,Kanpur,Uttar Pradesh,2023-04-09,317,2,83337.76,1,1,2,112,4,Hibernating,Purchased
C5516,Pooja Singh,Male,30,Delhi,Delhi,2025-04-17,6,20,764097.87,5,5,5,555,15,Champions,Purchased
C5517,Manish Chauhan,Female,20,Hubballi,Karnataka,2025-07-07,149,5,212342.47,2,3,3,233,8,At Risk,Purchased
C5518,Aditi Tiwari,Male,51,Delhi,Delhi,2025-09-19,31,7,232551.27,4,3,3,433,10,Loyal Customers,Purchased
C5519,Rahul Mehta,Female,34,Siliguri,West Bengal,2024-08-01,23,13,460350.14,5,5,5,555,15,Champions,Purchased
C5520,Komal Verma,Male,44,Mumbai,Maharashtra,2024-07-29,131,12,132158.38,2,5,3,253,10,At Risk,Purchased
C5521,Aditya Yadav,Female,44,Prayagraj,Uttar Pradesh,2025-03-23,148,2,32334.78,2,1,1,211,4,Hibernating,Purchased
C5522,Meera Jain,Male,54,Hubballi,Karnataka,2024-11-25,19,10,331255.6,5,4,4,544,13,Champions,Purchased
C5523,Sameer Mishra,Male,54,Siliguri,West Bengal,2025-05-11,28,10,422109.84,4,4,5,445,13,Champions,Purchased
C5524,Vikas Sharma,Female,45,Panipat,Haryana,2024-01-31,8,12,939111.4,5,5,5,555,15,Champions,Purchased
C5525,Shivam Malhotra,Male,58,Durgapur,West Bengal,2025-10-19,236,1,4468.759999999999,2,1,1,211,4,Hibernating,Purchased
C5526,Riya Joshi,Male,45,Madurai,Tamil Nadu,2024-04-18,,,,,,,,,No Purchase,No Purchase
C5527,Suresh Tiwari,Female,19,Kolkata,West Bengal,2023-09-29,5,19,731168.1799999999,5,5,5,555,15,Champions,Purchased
